target,listing_type,kitchen_type,building_condition,postcode,double_glazing,bathroom,m2,number_bedrooms
1750,Apartment,Hyper equipped,Good,1050,Yes,2.0,110,2
2150,Apartment,Installed,Good,1050,No,2.0,110,3
1370,Apartment,Hyper equipped,Renovated,1000,Yes,1.0,102,2
4450,Apartment,Hyper equipped,Renovated,1050,Yes,3.0,210,3
2350,Apartment,Installed,Good,,Yes,2.0,180,3
1000,Apartment,Installed,Good,1050,No,1.0,65,1
1225,Apartment,Hyper equipped,Renovated,1200,Yes,2.0,75,1
1350,Apartment,Semi equipped,Good,1083,Yes,1.0,95,2
1650,Apartment,Hyper equipped,Good,1050,Yes,2.0,74,2
4150,Other,Not installed,Renovated,1050,Yes,4.0,250,3
1385,Apartment,Semi equipped,Good,1090,Yes,1.0,88,2
1950,Other,Not installed,Renovated,,Yes,1.0,140,3
2700,Other,Hyper equipped,Renovated,1170,Yes,2.0,213,4
960,Apartment,Installed,Renovated,1060,Yes,1.0,60,1
1730,Apartment,Installed,Good,1060,Yes,1.0,107,2
1750,Apartment,Installed,Good,1000,Yes,1.0,60,1
1220,Apartment,Hyper equipped,Renovated,1030,Yes,1.0,114,1
1550,Apartment,Hyper equipped,Renovated,1030,Yes,2.0,123,2
1575,Apartment,Hyper equipped,Renovated,1060,Yes,2.0,107,2
1200,Apartment,Not installed,Renovated,1140,No,0.0,70,2
1379,Apartment,Hyper equipped,Renovated,1140,Yes,1.0,89,2
1150,Apartment,Not installed,Good,1030,Yes,1.0,87,1
920,Apartment,Not installed,Good,,No,0.0,128,1
1400,Apartment,Installed,Good,1150,Yes,2.0,90,2
1310,Other,Installed,Good,1083,Yes,1.0,85,2
1250,Other,Installed,Good,1050,Yes,2.0,91,3
1300,Other,Installed,Good,1050,Yes,1.0,107,2
1750,Apartment,Hyper equipped,Renovated,1050,Yes,2.0,103,2
1400,Other,Semi equipped,Good,1000,Yes,1.0,92,2
1500,Apartment,Installed,Good,1050,No,2.0,155,2
1170,Apartment,Installed,Good,1080,Yes,1.0,119,2
3775,Apartment,Hyper equipped,Renovated,1050,Yes,3.0,150,2
1975,Other,Hyper equipped,Renovated,1040,Yes,2.0,121,2
1400,Apartment,Hyper equipped,Renovated,1050,Yes,1.0,65,1
1590,Apartment,Hyper equipped,Good,1030,Yes,1.0,142,2
1400,Apartment,Hyper equipped,Renovated,1050,Yes,1.0,65,1
1650,Apartment,Not installed,Good,1050,Yes,0.0,101,2
2375,Apartment,Hyper equipped,Renovated,1050,Yes,3.0,155,3
2375,Apartment,Hyper equipped,Renovated,1050,Yes,3.0,155,3
1710,Apartment,Hyper equipped,Good,1050,Yes,1.0,88,2
1950,Apartment,Hyper equipped,Renovated,1050,Yes,2.0,93,2
2650,Other,Hyper equipped,Good,1180,Yes,3.0,137,3
1770,Apartment,Hyper equipped,Renovated,1180,Yes,2.0,118,3
2100,Other,Installed,Renovated,1050,Yes,2.0,135,2
1030,Apartment,Installed,Good,1030,Yes,1.0,52,1
3175,Apartment,Hyper equipped,Good,1050,Yes,2.0,162,2
500,Apartment,Semi equipped,Good,1190,Yes,2.0,160,4
1115,Apartment,Hyper equipped,Renovated,1000,Yes,1.0,65,1
2150,Apartment,Hyper equipped,Renovated,1200,Yes,1.0,150,3
1552,Apartment,Hyper equipped,Good,1190,Yes,1.0,117,3
2100,Apartment,Hyper equipped,Renovated,1000,Yes,2.0,146,2
1966,Apartment,Hyper equipped,Renovated,1050,Yes,1.0,108,1
860,Apartment,Semi equipped,Good,,Yes,1.0,40,1
1250,Apartment,Hyper equipped,Renovated,1050,Yes,1.0,68,1
2025,Apartment,Hyper equipped,Renovated,1160,Yes,2.0,123,4
1400,Apartment,Hyper equipped,Renovated,1160,Yes,2.0,110,2
1850,Apartment,Hyper equipped,Renovated,1150,Yes,2.0,135,2
1750,Apartment,Hyper equipped,Renovated,1180,Yes,1.0,146,3
4650,Apartment,Hyper equipped,Renovated,1180,Yes,3.0,250,3
1350,Apartment,Hyper equipped,Renovated,1000,Yes,1.0,95,2
1125,Other,Hyper equipped,Renovated,1000,Yes,1.0,65,1
1750,Apartment,Installed,Good,1200,Yes,1.0,123,3
1210,Apartment,Installed,Good,1050,Yes,1.0,72,2
1500,Apartment,Installed,Good,1050,No,2.0,155,2
2250,Apartment,Hyper equipped,Good,1050,Yes,3.0,170,3
3900,Apartment,Hyper equipped,Good,1050,Yes,4.0,285,5
1500,Apartment,Installed,Good,1050,Yes,2.0,100,1
1650,Apartment,Not installed,Renovated,1160,Yes,2.0,128,2
1475,Apartment,Installed,Good,1140,Yes,2.0,128,2
1005,Other,Semi equipped,Renovated,1000,Yes,1.0,45,1
1350,Apartment,Installed,Good,1180,Yes,1.0,65,1
1050,Apartment,Installed,Good,1030,No,1.0,80,1
1915,Apartment,Installed,Good,1180,No,2.0,160,2
3175,Apartment,Hyper equipped,Renovated,1050,Yes,3.0,162,2
1200,Apartment,Installed,Good,1030,Yes,1.0,114,2
1750,Apartment,Hyper equipped,Good,1000,Yes,1.0,110,3
1475,Other,Hyper equipped,Renovated,1120,Yes,2.0,140,3
1250,Apartment,Hyper equipped,Renovated,1030,Yes,1.0,73,2
2200,Apartment,Hyper equipped,Good,1050,Yes,1.0,130,3
1550,Apartment,Hyper equipped,Good,1190,Yes,1.0,108,3
2300,Apartment,Hyper equipped,Good,1180,Yes,1.0,149,3
2400,Other,Installed,Renovated,1180,Yes,2.0,125,4
1400,Apartment,Hyper equipped,Renovated,1050,Yes,2.0,118,2
1540,Apartment,Hyper equipped,Good,1083,Yes,2.0,115,3
3400,Apartment,Installed,Good,1180,Yes,4.0,265,3
1950,Apartment,Not installed,Good,1050,Yes,2.0,117,3
1775,Apartment,Hyper equipped,Renovated,1050,Yes,1.0,120,3
1775,Apartment,Installed,Good,1180,No,1.0,120,3
975,Apartment,Semi equipped,Renovated,1150,Yes,1.0,114,1
925,Apartment,Not installed,Good,1050,Yes,1.0,89,2
975,Apartment,Installed,Renovated,1000,Yes,1.0,55,1
2570,Other,Hyper equipped,Renovated,1000,Yes,2.0,135,3
8640,Apartment,Not installed,Renovated,1050,Yes,3.0,256,3
1650,Apartment,Hyper equipped,Renovated,1180,Yes,1.0,95,2
4930,Apartment,Hyper equipped,Renovated,1180,Yes,2.0,180,3
4930,Apartment,Hyper equipped,Renovated,1180,Yes,2.0,180,3
1125,Apartment,Not installed,Renovated,1000,Yes,1.0,60,1
1045,Apartment,Not installed,Renovated,1000,Yes,1.0,55,1
1680,Apartment,Hyper equipped,Renovated,1050,Yes,2.0,115,2
2550,Apartment,Hyper equipped,Renovated,,Yes,2.0,160,3
4100,Other,Installed,Good,,Yes,3.0,260,5
1700,Apartment,Installed,Renovated,1050,Yes,2.0,99,2
1500,Apartment,Installed,Renovated,1000,Yes,1.0,116,2
1210,Apartment,Semi equipped,Renovated,1180,Yes,1.0,128,2
5800,Apartment,Installed,Renovated,,Yes,1.0,300,4
1280,Apartment,Installed,Good,1150,Yes,1.0,90,3
800,Apartment,Semi equipped,Good,,Yes,1.0,46,1
1450,Apartment,Not installed,Renovated,1140,Yes,2.0,84,2
2150,Apartment,Hyper equipped,Renovated,1050,Yes,1.0,75,1
3400,Apartment,Hyper equipped,Renovated,1050,Yes,5.0,300,4
1380,Apartment,Hyper equipped,Renovated,1180,Yes,2.0,118,2
2600,Other,Hyper equipped,Renovated,1160,Yes,3.0,210,3
1600,Other,Hyper equipped,Good,1160,Yes,2.0,100,3
1820,Apartment,Hyper equipped,Good,1150,Yes,1.0,125,3
2000,Other,Hyper equipped,Renovated,1150,Yes,2.0,125,2
2200,Other,Not installed,Good,1180,Yes,1.0,164,3
1750,Apartment,Installed,Good,1200,Yes,2.0,123,3
4200,Apartment,Installed,Renovated,1050,Yes,3.0,280,4
2400,Apartment,Installed,Renovated,1000,Yes,3.0,270,2
3450,Apartment,Not installed,Renovated,1050,Yes,3.0,210,2
3300,Other,Hyper equipped,Renovated,1170,Yes,3.0,160,3
1525,Other,Hyper equipped,Renovated,1050,Yes,2.0,120,2
1900,Apartment,Installed,Good,1180,Yes,1.0,120,3
1500,Apartment,Hyper equipped,Renovated,1050,Yes,1.0,96,2
1500,Apartment,Hyper equipped,Renovated,1050,Yes,1.0,95,2
800,Apartment,Installed,Good,1070,Yes,1.0,62,1
1850,Apartment,Hyper equipped,Renovated,1160,Yes,1.0,95,2
2950,Apartment,Hyper equipped,Renovated,1050,Yes,2.0,150,2
1200,Apartment,Not installed,Good,1000,Yes,1.0,65,1
1080,Apartment,Semi equipped,Good,1180,Yes,1.0,80,2
2570,Apartment,Hyper equipped,Renovated,1050,Yes,2.0,135,3
2100,Apartment,Hyper equipped,Renovated,1050,Yes,3.0,150,3
1160,Apartment,Hyper equipped,Good,1030,Yes,1.0,80,2
1400,Other,Hyper equipped,Renovated,1050,Yes,1.0,48,1
2135,Other,Not installed,Renovated,1060,Yes,3.0,144,2
1500,Apartment,Not installed,Good,1040,Yes,1.0,117,2
4100,Apartment,Hyper equipped,Renovated,1000,Yes,4.0,222,3
1380,Apartment,Installed,Good,1000,No,1.0,85,2
1400,Apartment,Not installed,Good,1030,Yes,1.0,85,2
1650,Other,Hyper equipped,Good,,No,2.0,250,4
1400,Apartment,Installed,Renovated,,Yes,2.0,130,2
4100,Other,Hyper equipped,Renovated,1050,Yes,4.0,230,3
1800,Apartment,Hyper equipped,Good,1180,Yes,2.0,145,3
3800,Other,Hyper equipped,Renovated,,Yes,4.0,290,4
1900,Other,Hyper equipped,Renovated,1050,Yes,2.0,96,2
2800,Apartment,Installed,Renovated,1040,Yes,3.0,145,3
1945,Other,Hyper equipped,Good,1150,Yes,2.0,120,3
2400,Other,Hyper equipped,Renovated,1180,Yes,2.0,190,4
850,Apartment,Installed,Good,1030,No,1.0,128,1
2200,Apartment,Hyper equipped,Good,1050,Yes,2.0,150,4
2700,Other,Hyper equipped,Renovated,1050,Yes,3.0,285,3
1750,Apartment,Hyper equipped,Good,1150,Yes,2.0,110,2
1100,Apartment,Installed,Good,1040,Yes,1.0,80,1
1700,Apartment,Hyper equipped,Good,1200,Yes,2.0,125,2
1260,Apartment,Hyper equipped,Renovated,1000,Yes,1.0,74,1
3050,Other,Hyper equipped,Renovated,1050,Yes,3.0,116,2
3000,Other,Installed,Renovated,1180,Yes,2.0,136,2
4650,Apartment,Hyper equipped,Renovated,1180,Yes,4.0,290,4
2900,Apartment,Hyper equipped,Renovated,1180,Yes,2.0,200,3
1135,Apartment,Semi equipped,Good,1000,Yes,1.0,90,1
740,Other,Hyper equipped,Renovated,1000,Yes,1.0,55,1
815,Apartment,Installed,Good,1000,Yes,0.0,74,1
1600,Apartment,Not installed,Good,1050,Yes,2.0,110,3
1500,Apartment,Not installed,Renovated,1180,Yes,2.0,135,2
850,Other,Not installed,Good,1050,Yes,1.0,128,1
2600,Other,Hyper equipped,Renovated,,Yes,3.0,190,4
1700,Apartment,Hyper equipped,Good,1180,Yes,2.0,90,2
1390,Apartment,Hyper equipped,Good,1050,Yes,1.0,70,2
1100,Apartment,Installed,Good,1050,Yes,1.0,50,1
3380,Apartment,Installed,Renovated,1000,Yes,6.0,270,4
2100,Apartment,Not installed,Good,1050,Yes,1.0,85,2
2000,Other,Hyper equipped,Renovated,1050,Yes,1.0,85,1
1550,Apartment,Not installed,Renovated,,Yes,1.0,120,3
875,Apartment,Hyper equipped,Renovated,1190,Yes,1.0,51,1
1640,Apartment,Hyper equipped,Renovated,1060,Yes,1.0,121,2
850,Other,Installed,Renovated,1070,Yes,1.0,70,1
2050,Other,Not installed,Good,,Yes,3.0,220,5
1800,Other,Hyper equipped,Renovated,1000,Yes,1.0,60,1
1470,Apartment,Semi equipped,Good,1080,Yes,2.0,108,3
2300,Other,Hyper equipped,Renovated,1050,Yes,2.0,130,2
2300,Other,Hyper equipped,Renovated,1050,Yes,2.0,130,2
810,Other,Semi equipped,Good,1040,Yes,1.0,56,1
2700,Other,Installed,Good,1050,No,3.0,284,3
1250,Apartment,Installed,Good,1040,Yes,2.0,80,2
2550,Other,Hyper equipped,Renovated,1050,Yes,3.0,180,3
2550,Other,Hyper equipped,Renovated,1050,Yes,3.0,180,3
3150,Other,Not installed,Renovated,,Yes,3.0,208,4
675,Apartment,Semi equipped,Renovated,,No,1.0,128,1
3700,Apartment,Hyper equipped,Renovated,,Yes,1.0,165,2
1150,Other,Installed,Renovated,1140,Yes,1.0,90,2
1150,Apartment,Installed,Good,1000,Yes,1.0,65,2
2600,Apartment,Hyper equipped,Renovated,1050,Yes,3.0,140,2
4900,Apartment,Hyper equipped,Renovated,1050,Yes,3.0,200,3
2600,Other,Hyper equipped,Good,1050,Yes,2.0,216,4
2800,Apartment,Hyper equipped,Renovated,1050,Yes,3.0,210,3
2375,Apartment,Hyper equipped,Good,1180,Yes,3.0,125,3
1650,Apartment,Hyper equipped,Good,1200,Yes,2.0,135,2
2500,Other,Installed,Renovated,1020,Yes,4.0,250,5
1300,Other,Not installed,Renovated,1200,Yes,1.0,80,2
2000,Other,Hyper equipped,Renovated,1050,Yes,2.0,155,2
4650,Apartment,Hyper equipped,Renovated,,Yes,4.0,285,4
2050,Other,Hyper equipped,Renovated,1050,Yes,2.0,155,2
620,Apartment,Not installed,Good,,No,1.0,128,1
4650,Apartment,Hyper equipped,Good,1180,Yes,5.0,285,4
1950,Apartment,Not installed,Good,1000,Yes,2.0,114,2
2100,Other,Installed,Good,1180,No,1.0,220,4
2100,Other,Installed,Good,1180,No,1.0,220,4
2100,Other,Installed,Good,1180,No,1.0,220,4
1675,Apartment,Installed,Renovated,1030,Yes,1.0,90,2
3500,Apartment,Hyper equipped,Renovated,1180,Yes,3.0,200,3
2600,Other,Hyper equipped,Renovated,1180,Yes,2.0,172,2
1400,Apartment,Hyper equipped,Renovated,1070,Yes,1.0,68,1
4950,Apartment,Hyper equipped,Good,,Yes,3.0,200,3
1900,Apartment,Hyper equipped,Renovated,1000,Yes,1.0,54,1
1550,Apartment,Hyper equipped,Renovated,1030,Yes,2.0,95,2
1600,Apartment,Hyper equipped,Good,1000,Yes,1.0,117,2
1200,Apartment,Hyper equipped,Good,1160,Yes,1.0,57,1
1380,Apartment,Hyper equipped,Good,1040,Yes,1.0,57,1
1775,Apartment,Hyper equipped,Good,1050,Yes,1.0,75,2
1475,Apartment,Hyper equipped,Good,1050,Yes,1.0,57,1
2450,Apartment,Hyper equipped,Good,1050,Yes,2.0,85,3
1670,Apartment,Semi equipped,Renovated,1000,Yes,1.0,102,2
1950,Apartment,Not installed,Good,1050,Yes,2.0,117,3
2700,Other,Hyper equipped,Renovated,1050,Yes,2.0,170,4
1915,Other,Hyper equipped,Good,1060,No,2.0,160,2
1300,Other,Installed,Renovated,,Yes,1.0,119,1
1200,Other,Not installed,Good,1190,No,1.0,100,2
1300,Other,Not installed,Good,1020,Yes,1.0,106,1
1650,Apartment,Installed,Good,,Yes,1.0,128,1
2650,Other,Hyper equipped,Renovated,1200,Yes,2.0,200,5
845,Apartment,Not installed,Renovated,1200,No,1.0,45,1
1260,Apartment,Hyper equipped,Renovated,1000,Yes,1.0,74,1
1160,Apartment,Semi equipped,Renovated,1000,Yes,1.0,72,1
1560,Other,Hyper equipped,Renovated,1000,Yes,1.0,79,1
2550,Other,Hyper equipped,Renovated,1180,Yes,3.0,216,3
3250,Other,Hyper equipped,Renovated,1180,Yes,3.0,250,4
2600,Apartment,Hyper equipped,Renovated,1180,Yes,1.0,145,2
1265,Apartment,Hyper equipped,Renovated,1200,Yes,1.0,95,2
2115,Apartment,Hyper equipped,Renovated,1050,Yes,2.0,100,2
2350,Apartment,Installed,Renovated,1000,Yes,1.0,126,2
2000,Apartment,Hyper equipped,Good,1180,Yes,2.0,135,2
1850,Other,Hyper equipped,Renovated,1000,Yes,1.0,62,1
1050,Apartment,Semi equipped,Good,1080,Yes,1.0,81,1
2550,Other,Not installed,Good,1000,No,0.0,128,3
960,Apartment,Hyper equipped,Renovated,,Yes,1.0,70,1
1600,Apartment,Not installed,Good,1030,Yes,2.0,130,2
2200,Apartment,Hyper equipped,Renovated,1150,Yes,2.0,126,3
955,Other,Not installed,Good,1050,No,1.0,60,1
1100,Other,Hyper equipped,Renovated,1050,Yes,1.0,50,1
1400,Apartment,Installed,Good,1000,Yes,1.0,96,2
1500,Apartment,Hyper equipped,Good,1040,Yes,1.0,100,2
1450,Apartment,Hyper equipped,Renovated,1050,Yes,1.0,98,2
1685,Apartment,Hyper equipped,Renovated,1040,Yes,2.0,100,2
1440,Apartment,Hyper equipped,Good,1040,Yes,1.0,71,1
1700,Apartment,Hyper equipped,Renovated,1050,Yes,1.0,100,2
955,Apartment,Not installed,Good,1180,Yes,1.0,89,1
4300,Other,Not installed,Good,,Yes,3.0,250,3
3500,Apartment,Hyper equipped,Renovated,1040,Yes,2.0,200,3
1700,Apartment,Hyper equipped,Renovated,1050,Yes,1.0,100,2
4300,Apartment,Hyper equipped,Renovated,1050,Yes,3.0,250,4
1095,Apartment,Installed,Good,1083,Yes,1.0,87,2
3900,Apartment,Not installed,Good,1050,Yes,3.0,230,4
1300,Apartment,Installed,Good,1050,Yes,2.0,90,1
2050,Apartment,Hyper equipped,Renovated,1050,Yes,1.0,85,2
4300,Other,Installed,Renovated,1180,Yes,4.0,240,4
990,Apartment,Not installed,Good,1050,Yes,1.0,84,1
1015,Apartment,Not installed,Good,1190,No,1.0,70,1
1299,Other,Not installed,Good,1000,No,1.0,76,1
2350,Other,Hyper equipped,Renovated,1050,Yes,2.0,130,2
3240,Apartment,Hyper equipped,Renovated,1180,Yes,2.0,178,2
2100,Apartment,Hyper equipped,Good,1150,Yes,3.0,150,3
4100,Other,Installed,Good,1050,Yes,2.0,200,2
1350,Other,Installed,Good,1020,Yes,2.0,125,2
900,Apartment,Hyper equipped,Good,1000,Yes,1.0,75,1
2100,Other,Not installed,Renovated,,Yes,1.0,140,3
3280,Apartment,Hyper equipped,Renovated,1050,Yes,3.0,173,2
1690,Other,Hyper equipped,Good,1180,Yes,1.0,90,2
1750,Apartment,Hyper equipped,Renovated,1050,Yes,1.0,120,2
1850,Other,Hyper equipped,Good,,Yes,2.0,160,3
1950,Other,Hyper equipped,Renovated,1070,Yes,2.0,160,4
2200,Other,Hyper equipped,Good,1050,Yes,1.0,110,3
1750,Apartment,Installed,Good,1050,Yes,2.0,120,3
1830,Apartment,Hyper equipped,Good,1040,Yes,1.0,150,3
3999,Apartment,Hyper equipped,Renovated,1050,Yes,2.0,200,3
4150,Apartment,Installed,Renovated,1050,Yes,2.0,208,3
4150,Apartment,Installed,Renovated,1050,Yes,2.0,208,3
1325,Apartment,Hyper equipped,Good,1180,No,1.0,55,1
2700,Other,Hyper equipped,Good,1180,No,4.0,235,5
3350,Other,Hyper equipped,Renovated,1050,Yes,2.0,220,3
1498,Apartment,Hyper equipped,Renovated,1140,Yes,1.0,76,1
2200,Apartment,Hyper equipped,Renovated,1180,Yes,2.0,150,3
980,Apartment,Installed,Good,,No,1.0,67,1
1125,Apartment,Hyper equipped,Good,1000,Yes,1.0,105,2
1300,Other,Not installed,Good,1000,Yes,2.0,150,2
1950,Apartment,Not installed,Good,1000,Yes,2.0,135,3
1200,Apartment,Installed,Good,1030,Yes,1.0,87,2
1325,Apartment,Hyper equipped,Good,1180,No,1.0,55,1
1420,Other,Installed,Good,1083,Yes,2.0,135,3
1810,Apartment,Hyper equipped,Renovated,1190,Yes,2.0,140,2
1500,Apartment,Not installed,Good,1000,Yes,2.0,95,2
2150,Other,Hyper equipped,Renovated,1200,Yes,2.0,125,3
2530,Other,Installed,Renovated,1050,Yes,3.0,180,3
1535,Apartment,Hyper equipped,Renovated,1200,Yes,1.0,95,2
5650,Other,Hyper equipped,Renovated,1050,Yes,4.0,300,4
4440,Other,Hyper equipped,Renovated,1050,Yes,2.0,181,3
2200,Other,Hyper equipped,Renovated,1090,Yes,3.0,143,5
800,Apartment,Installed,Good,1070,Yes,1.0,56,1
3300,Other,Installed,Good,1050,Yes,1.0,170,2
3550,Apartment,Hyper equipped,Renovated,1180,Yes,2.0,180,2
3550,Other,Hyper equipped,Renovated,1180,Yes,3.0,180,2
2350,Apartment,Hyper equipped,Renovated,1180,Yes,2.0,125,2
3050,Apartment,Hyper equipped,Renovated,1200,Yes,3.0,160,4
2100,Apartment,Hyper equipped,Renovated,1180,Yes,2.0,120,2
4100,Other,Hyper equipped,Renovated,1050,Yes,2.0,128,5
1737,Other,Not installed,Renovated,1000,Yes,2.0,199,2
3050,Other,Hyper equipped,Renovated,1180,Yes,2.0,170,3
1700,Apartment,Hyper equipped,Good,1150,Yes,2.0,160,2
3170,Other,Hyper equipped,Renovated,1050,Yes,1.0,180,4
1630,Other,Installed,No renovated,1200,Yes,2.0,140,3
2250,Other,Installed,Renovated,1180,Yes,3.0,185,3
1135,Apartment,Installed,Renovated,1030,Yes,1.0,90,2
1850,Other,Hyper equipped,Good,1180,Yes,2.0,130,2
1215,Apartment,Hyper equipped,Renovated,1080,Yes,1.0,96,2
4100,Other,Not installed,Renovated,1050,Yes,4.0,300,3
1300,Apartment,Hyper equipped,Good,1180,No,1.0,85,2
1920,Apartment,Hyper equipped,Renovated,1050,Yes,3.0,92,3
2150,Apartment,Installed,Renovated,1050,Yes,1.0,76,1
2380,Apartment,Hyper equipped,Renovated,1050,Yes,2.0,175,3
550,Apartment,Semi equipped,Renovated,,No,0.0,70,1
1725,Other,Not installed,Renovated,1020,Yes,2.0,143,3
1960,Apartment,Hyper equipped,Good,1180,Yes,1.0,166,2
1700,Apartment,Hyper equipped,Renovated,1160,No,1.0,55,1
1840,Other,Hyper equipped,Renovated,1200,Yes,1.0,140,3
1840,Other,Hyper equipped,Renovated,1030,Yes,1.0,140,3
2380,Apartment,Hyper equipped,Good,1050,Yes,2.0,175,2
2380,Apartment,Hyper equipped,Good,1050,Yes,2.0,175,2
1600,Other,Hyper equipped,Good,1050,Yes,2.0,130,2
2501,Other,Installed,Renovated,1030,Yes,3.0,232,4
1850,Apartment,Hyper equipped,Renovated,1200,Yes,2.0,100,2
1830,Apartment,Hyper equipped,Renovated,1050,Yes,1.0,84,2
2200,Apartment,Hyper equipped,Good,1150,Yes,3.0,125,3
1500,Apartment,Hyper equipped,Renovated,1200,Yes,1.0,95,2
1260,Other,Hyper equipped,Renovated,1000,Yes,1.0,90,2
1975,Apartment,Hyper equipped,Good,1150,Yes,2.0,130,3
1680,Apartment,Not installed,Good,,No,1.0,90,2
1200,Apartment,Installed,Good,1030,Yes,1.0,90,2
810,Apartment,Hyper equipped,Good,1000,Yes,1.0,45,1
1776,Other,Hyper equipped,Renovated,1050,Yes,1.0,85,1
1075,Apartment,Installed,Good,1020,Yes,1.0,75,1
2790,Apartment,Hyper equipped,Renovated,1050,Yes,3.0,200,4
3450,Other,Hyper equipped,Renovated,1000,Yes,4.0,293,4
1100,Apartment,Hyper equipped,Renovated,1200,Yes,1.0,56,1
1922,Apartment,Installed,Renovated,1160,Yes,1.0,90,2
2115,Apartment,Installed,Renovated,1160,Yes,2.0,101,2
2825,Apartment,Hyper equipped,Renovated,1050,Yes,1.0,94,2
4100,Other,Hyper equipped,Renovated,1060,Yes,3.0,300,5
2800,Other,Hyper equipped,Renovated,1180,Yes,2.0,300,4
2380,Apartment,Hyper equipped,Renovated,,Yes,2.0,168,3
750,Apartment,Not installed,Renovated,,Yes,1.0,128,1
4930,Other,Hyper equipped,Good,1180,No,3.0,180,3
1130,Apartment,Hyper equipped,Renovated,1040,Yes,1.0,65,1
5600,Apartment,Not installed,Renovated,1050,Yes,6.0,300,4
1800,Other,Hyper equipped,Good,1000,Yes,2.0,170,3
4870,Other,Hyper equipped,Renovated,1050,Yes,2.0,180,3
950,Other,Hyper equipped,Good,1000,Yes,2.0,100,2
920,Apartment,Not installed,Good,1200,Yes,1.0,45,1
1310,Apartment,Not installed,Good,1180,Yes,1.0,38,1
4930,Apartment,Hyper equipped,Renovated,1000,Yes,3.0,180,3
4930,Other,Hyper equipped,Renovated,1050,Yes,3.0,180,3
1470,Other,Semi equipped,Renovated,1050,Yes,2.0,90,1
4930,Other,Hyper equipped,Renovated,1050,Yes,3.0,180,3
1000,Apartment,Hyper equipped,Good,1040,Yes,1.0,70,2
1725,Apartment,Not installed,Renovated,,No,2.0,120,3
4300,Apartment,Hyper equipped,Renovated,1050,Yes,3.0,274,3
3175,Other,Hyper equipped,Renovated,1000,Yes,3.0,205,3
650,Other,Not installed,Good,1050,Yes,0.0,128,1
1600,Other,Installed,Renovated,1170,Yes,2.0,126,2
1600,Other,Installed,Renovated,1170,Yes,2.0,126,2
1650,Apartment,Not installed,Good,1160,No,1.0,100,2
1100,Other,Installed,Renovated,1081,Yes,1.0,90,1
1550,Other,Hyper equipped,Good,1040,Yes,2.0,70,2
1750,Apartment,Hyper equipped,Good,1040,Yes,1.0,70,2
1225,Apartment,Hyper equipped,Good,1040,Yes,1.0,55,1
1000,Other,Installed,Good,1000,Yes,1.0,45,1
9100,Other,Not installed,Good,1030,Yes,5.0,128,4
1350,Apartment,Not installed,Good,1040,No,1.0,96,1
4000,Apartment,Installed,Renovated,1050,Yes,5.0,240,5
3830,Other,Installed,Good,1150,Yes,3.0,146,5
2025,Apartment,Hyper equipped,Good,1180,No,1.0,78,2
855,Apartment,Installed,Good,1030,Yes,1.0,128,1
4000,Apartment,Hyper equipped,Renovated,1180,Yes,4.0,250,5
3000,Apartment,Hyper equipped,Renovated,1050,Yes,2.0,136,2
1000,Other,Hyper equipped,Renovated,1050,Yes,1.0,55,1
2300,Other,Installed,Good,1150,Yes,3.0,160,4
1500,Other,Hyper equipped,Renovated,1200,Yes,1.0,75,1
930,Apartment,Not installed,Good,1040,No,1.0,128,1
1790,Other,Not installed,Renovated,1000,Yes,2.0,130,2
4230,Apartment,Hyper equipped,Renovated,1180,Yes,2.0,185,3
1430,Apartment,Hyper equipped,Renovated,1200,Yes,1.0,100,2
1400,Apartment,Not installed,Good,,Yes,1.0,110,2
1550,Apartment,Not installed,Renovated,1050,Yes,2.0,120,2
4200,Other,Hyper equipped,Renovated,1180,Yes,4.0,220,3
625,Other,Installed,Renovated,,Yes,2.0,185,4
1000,Apartment,Installed,Good,1000,No,2.0,130,1
875,Other,Not installed,Renovated,1000,Yes,1.0,45,1
875,Other,Hyper equipped,Renovated,1080,No,2.0,250,1
3100,Apartment,Hyper equipped,Good,1050,No,2.0,175,3
660,Apartment,Installed,Good,1030,Yes,2.0,128,4
1250,Other,Hyper equipped,Renovated,1020,Yes,1.0,90,2
470,Other,Hyper equipped,Renovated,1190,Yes,1.0,40,1
3500,Other,Hyper equipped,Renovated,1050,Yes,3.0,245,2
1285,Apartment,Installed,Renovated,1200,Yes,2.0,85,2
990,Apartment,Installed,Renovated,1000,Yes,1.0,128,1
1950,Other,Not installed,Good,1180,Yes,3.0,180,4
1200,Apartment,Not installed,Good,1020,No,0.0,61,1
2600,Apartment,Hyper equipped,Renovated,1050,Yes,3.0,145,2
1850,Apartment,Hyper equipped,Renovated,,Yes,2.0,100,3
830,Apartment,Installed,Renovated,1000,Yes,1.0,50,1
2775,Apartment,Hyper equipped,Renovated,1150,Yes,1.0,78,2
1475,Apartment,Hyper equipped,Good,1050,Yes,1.0,55,1
1575,Apartment,Installed,Renovated,1050,Yes,2.0,70,2
2250,Apartment,Hyper equipped,Good,1050,Yes,1.0,80,3
1800,Apartment,Hyper equipped,Good,1050,Yes,1.0,70,2
950,Apartment,Not installed,Good,1180,Yes,1.0,66,1
2000,Other,Not installed,Good,1180,Yes,2.0,145,3
1820,Apartment,Hyper equipped,Good,1050,Yes,1.0,75,2
1625,Apartment,Hyper equipped,Good,1050,Yes,1.0,70,2
2400,Apartment,Hyper equipped,Good,1050,Yes,2.0,85,3
